season,round,datetime,venue,for_team,for_is_home,for_goals1,for_behinds1,for_goals2,for_behinds2,for_goals3,for_behinds3,for_goals4,for_behinds4,for_total_score,for_match_points,for_is_win,for_is_draw,for_is_loss,against_team,against_is_home,against_goals1,against_behinds1,against_goals2,against_behinds2,against_goals3,against_behinds3,against_goals4,against_behinds4,against_total_score,against_match_points,against_is_win,against_is_draw,against_is_loss,edge_type,for_total_goals,for_total_behinds,against_total_goals,against_total_behinds
2009,R20,Sat 15-Aug-2009 2:10 PM,Subiaco,North Melbourne,False,1,4,3,1,2,4,4,3,72,0,False,False,True,West Coast,True,1,2,5,1,7,4,4,1,110,4,True,False,False,lost-to,10,12,17,8
2009,R20,Sat 15-Aug-2009 7:10 PM,Stad. Aust.,Geelong,False,3,4,3,1,3,6,4,3,92,4,True,False,False,Sydney,True,2,3,3,2,3,2,5,2,87,0,False,False,True,defeated,13,14,13,9
2009,R20,Sat 15-Aug-2009 7:10 PM,Gabba,Brisbane Lions,True,2,3,2,5,4,0,4,4,84,0,False,False,True,Western Bulldogs,False,5,2,5,3,3,5,2,2,102,4,True,False,False,lost-to,12,12,15,12
2009,R20,Sun 16-Aug-2009 1:10 PM,M.C.G.,Fremantle,False,3,4,1,3,2,2,3,1,64,0,False,False,True,Melbourne,True,4,0,5,4,4,1,7,2,127,4,True,False,False,lost-to,9,10,20,7
2009,R20,Sun 16-Aug-2009 2:40 PM,Football Park,Carlton,False,2,4,6,4,1,3,9,2,121,4,True,False,False,Port Adelaide,True,3,6,1,1,4,3,1,3,67,0,False,False,True,defeated,18,13,9,13
2009,R20,Sun 16-Aug-2009 4:40 PM,Docklands,Essendon,True,3,3,7,3,6,3,0,5,110,4,True,False,False,St Kilda,False,4,2,3,2,4,6,5,2,108,0,False,False,True,defeated,16,14,16,12
2009,R21,Fri 21-Aug-2009 7:40 PM,Docklands,Geelong,False,3,2,2,3,6,4,3,3,96,0,False,False,True,Western Bulldogs,True,3,5,4,7,3,0,6,2,110,4,True,False,False,lost-to,14,12,16,14
2009,R21,Sat 22-Aug-2009 2:10 PM,Docklands,Carlton,True,6,3,6,2,6,4,6,0,153,4,True,False,False,Melbourne,False,4,2,4,1,4,1,3,2,96,0,False,False,True,defeated,24,9,15,6
2009,R21,Sat 22-Aug-2009 2:40 PM,Football Park,Adelaide,True,2,4,6,4,4,4,6,2,122,4,True,False,False,West Coast,False,2,2,2,0,1,3,2,1,48,0,False,False,True,defeated,18,14,7,6
2009,R21,Sat 22-Aug-2009 7:10 PM,Gabba,Brisbane Lions,True,3,2,4,3,5,3,4,3,107,4,True,False,False,Port Adelaide,False,10,0,0,4,4,1,0,3,92,0,False,False,True,defeated,16,11,14,8
2009,R21,Sat 22-Aug-2009 7:10 PM,M.C.G.,Hawthorn,False,2,6,6,5,5,3,7,1,135,4,True,False,False,Richmond,True,2,2,5,1,2,3,5,3,93,0,False,False,True,defeated,20,15,14,9
2009,R21,Sun 23-Aug-2009 1:10 PM,Docklands,North Melbourne,False,5,2,2,0,1,1,2,1,64,4,True,False,False,St Kilda,True,3,0,1,4,2,5,2,2,59,0,False,False,True,defeated,10,4,8,11
2009,R21,Sun 23-Aug-2009 2:10 PM,M.C.G.,Collingwood,True,2,3,3,6,5,4,3,6,97,4,True,False,False,Sydney,False,0,4,4,2,2,1,2,1,56,0,False,False,True,defeated,13,19,8,8
2009,R21,Sun 23-Aug-2009 2:40 PM,Subiaco,Essendon,False,3,2,2,1,4,5,4,1,87,0,False,False,True,Fremantle,True,4,2,5,4,6,5,6,4,141,4,True,False,False,lost-to,13,9,21,15
2009,R22,Fri 28-Aug-2009 6:40 PM,Subiaco,Richmond,False,1,3,4,2,0,1,1,3,45,0,False,False,True,West Coast,True,4,8,5,6,6,4,2,5,125,4,True,False,False,lost-to,6,9,17,23
2009,R22,Sat 29-Aug-2009 1:10 PM,Kardinia Park,Fremantle,False,1,2,1,0,3,2,3,2,54,0,False,False,True,Geelong,True,5,1,4,2,2,3,3,4,94,4,True,False,False,lost-to,8,6,14,10
2009,R22,Sat 29-Aug-2009 2:10 PM,M.C.G.,Essendon,False,3,3,2,6,5,4,6,7,116,4,True,False,False,Hawthorn,True,4,5,5,2,2,5,3,3,99,0,False,False,True,defeated,16,20,14,15
2009,R22,Sat 29-Aug-2009 4:10 PM,Docklands,Adelaide,False,6,3,7,4,7,4,7,3,176,4,True,False,False,Carlton,True,7,2,3,3,2,1,4,2,104,0,False,False,True,defeated,27,14,16,8
2009,R22,Sat 29-Aug-2009 7:10 PM,Football Park,North Melbourne,False,2,3,2,1,4,2,2,5,71,4,True,False,False,Port Adelaide,True,3,2,3,3,2,4,1,4,67,0,False,False,True,defeated,10,11,9,13
2009,R22,Sat 29-Aug-2009 7:10 PM,S.C.G.,Brisbane Lions,False,3,5,7,3,3,1,2,1,100,4,True,False,False,Sydney,True,3,4,3,2,5,1,3,1,92,0,False,False,True,defeated,15,10,14,8
2009,R22,Sun 30-Aug-2009 2:10 PM,M.C.G.,Melbourne,True,4,2,2,3,2,1,2,1,67,0,False,False,True,St Kilda,False,2,2,5,3,3,5,7,2,114,4,True,False,False,lost-to,10,7,17,12
2009,R22,Sun 30-Aug-2009 4:40 PM,Docklands,Collingwood,True,3,3,2,4,4,5,1,4,76,0,False,False,True,Western Bulldogs,False,3,3,4,4,4,5,3,4,100,4,True,False,False,lost-to,10,16,14,16
2009,EF,Fri 04-Sep-2009 7:45 PM,Football Park,Adelaide,False,4,3,8,1,6,5,8,1,166,4,True,False,False,Essendon,False,3,3,2,4,3,1,2,2,70,0,False,False,True,defeated,26,10,10,10
2009,QF,Sat 05-Sep-2009 2:30 PM,M.C.G.,Geelong,False,6,5,1,0,6,4,1,3,96,4,True,False,False,Western Bulldogs,False,2,1,2,2,4,1,4,6,82,0,False,False,True,defeated,14,12,12,10
2009,EF,Sat 05-Sep-2009 7:30 PM,Gabba,Brisbane Lions,False,4,4,4,3,2,3,6,5,111,4,True,False,False,Carlton,False,5,4,3,2,6,4,1,4,104,0,False,False,True,defeated,16,15,15,14
2009,QF,Sun 06-Sep-2009 2:40 PM,M.C.G.,Collingwood,False,2,4,2,2,2,2,1,2,52,0,False,False,True,St Kilda,False,1,2,5,2,3,3,3,1,80,4,True,False,False,lost-to,7,10,12,8
2009,SF,Fri 11-Sep-2009 7:45 PM,M.C.G.,Brisbane Lions,False,0,6,3,1,2,0,3,1,56,0,False,False,True,Western Bulldogs,False,4,2,2,4,5,2,5,3,107,4,True,False,False,lost-to,8,8,16,11
2009,SF,Sat 12-Sep-2009 7:30 PM,M.C.G.,Adelaide,False,6,3,1,4,0,2,4,3,78,0,False,False,True,Collingwood,False,1,4,2,1,6,2,3,4,83,4,True,False,False,lost-to,11,12,12,11
2009,PF,Fri 18-Sep-2009 7:45 PM,M.C.G.,St Kilda,False,0,2,3,4,4,0,2,0,60,4,True,False,False,Western Bulldogs,False,2,5,2,2,2,0,1,4,53,0,False,False,True,defeated,9,6,7,11
2009,PF,Sat 19-Sep-2009 7:30 PM,M.C.G.,Collingwood,False,2,2,3,6,1,1,0,2,47,0,False,False,True,Geelong,False,3,6,4,1,4,6,6,5,120,4,True,False,False,lost-to,6,11,17,18
2009,GF,Sat 26-Sep-2009 2:30 PM,M.C.G.,Geelong,False,3,0,4,1,2,3,3,4,80,4,True,False,False,St Kilda,False,3,2,4,5,2,4,0,3,68,0,False,False,True,defeated,12,8,9,14
2010,R1,Thu 25-Mar-2010 7:10 PM,M.C.G.,Carlton,False,7,1,4,0,3,6,4,5,120,4,True,False,False,Richmond,True,4,2,3,4,2,2,0,2,64,0,False,False,True,defeated,18,12,9,10
2010,R1,Fri 26-Mar-2010 7:40 PM,M.C.G.,Essendon,False,2,3,5,6,4,5,2,2,94,0,False,False,True,Geelong,True,2,5,6,2,3,1,8,3,125,4,True,False,False,lost-to,13,16,19,11
2010,R1,Sat 27-Mar-2010 2:10 PM,M.C.G.,Hawthorn,False,6,3,4,5,5,6,2,1,117,4,True,False,False,Melbourne,True,0,3,1,3,3,3,4,4,61,0,False,False,True,defeated,17,15,8,13
2010,R1,Sat 27-Mar-2010 7:10 PM,Stad. Aust.,St Kilda,False,5,0,4,0,4,4,2,2,96,4,True,False,False,Sydney,True,3,3,4,2,2,3,4,2,88,0,False,False,True,defeated,15,6,13,10
2010,R1,Sat 27-Mar-2010 7:10 PM,Gabba,Brisbane Lions,True,2,6,4,4,3,2,7,6,114,4,True,False,False,West Coast,False,4,2,3,4,3,2,2,2,82,0,False,False,True,defeated,16,18,12,10
2010,R1,Sun 28-Mar-2010 12:40 PM,Football Park,North Melbourne,False,2,1,2,1,3,3,5,5,82,0,False,False,True,Port Adelaide,True,5,4,5,6,1,5,2,3,96,4,True,False,False,lost-to,12,10,13,18
2010,R1,Sun 28-Mar-2010 2:10 PM,Docklands,Collingwood,False,8,2,2,7,4,4,5,2,129,4,True,False,False,Western Bulldogs,True,3,2,6,4,2,5,2,4,93,0,False,False,True,defeated,19,15,13,15
2010,R1,Sun 28-Mar-2010 5:10 PM,Subiaco,Adelaide,False,2,3,2,0,5,1,0,4,62,0,False,False,True,Fremantle,True,2,5,7,4,3,2,5,5,118,4,True,False,False,lost-to,9,8,17,16
2010,R2,Thu 01-Apr-2010 7:40 PM,Gabba,Brisbane Lions,True,4,3,4,0,2,4,6,4,107,4,True,False,False,Carlton,False,2,6,1,5,7,3,2,2,88,0,False,False,True,defeated,16,11,12,16
2010,R2,Sat 03-Apr-2010 2:10 PM,M.C.G.,Collingwood,True,2,2,5,3,3,5,2,4,86,4,True,False,False,Melbourne,False,4,5,2,1,3,5,3,2,85,0,False,False,True,defeated,12,14,12,13
2010,R2,Sat 03-Apr-2010 5:40 PM,Subiaco,Port Adelaide,False,4,5,3,3,0,2,6,1,89,4,True,False,False,West Coast,True,2,2,3,4,4,5,3,3,86,0,False,False,True,defeated,13,11,12,14
2010,R2,Sat 03-Apr-2010 7:10 PM,Docklands,North Melbourne,False,0,0,2,3,3,0,1,0,39,0,False,False,True,St Kilda,True,8,1,3,2,5,1,7,1,143,4,True,False,False,lost-to,6,3,23,5
2010,R2,Sun 04-Apr-2010 12:40 PM,Football Park,Adelaide,True,2,3,2,2,4,2,3,2,75,0,False,False,True,Sydney,False,4,3,7,1,3,5,4,1,118,4,True,False,False,lost-to,11,9,18,10
2010,R2,Sun 04-Apr-2010 2:10 PM,Docklands,Essendon,True,3,4,3,6,3,3,0,2,69,0,False,False,True,Fremantle,False,3,2,3,4,5,4,6,1,113,4,True,False,False,lost-to,9,15,17,11
2010,R2,Sun 04-Apr-2010 4:40 PM,M.C.G.,Richmond,True,2,0,2,5,2,1,1,0,48,0,False,False,True,Western Bulldogs,False,6,2,3,4,5,5,3,7,120,4,True,False,False,lost-to,7,6,17,18
2010,R2,Mon 05-Apr-2010 2:10 PM,M.C.G.,Geelong,False,4,2,1,7,5,3,4,4,100,4,True,False,False,Hawthorn,True,6,4,3,5,2,1,2,3,91,0,False,False,True,defeated,14,16,13,13
2010,R3,Fri 09-Apr-2010 7:40 PM,Docklands,Collingwood,False,1,4,3,4,0,6,0,3,41,0,False,False,True,St Kilda,True,2,2,2,3,2,1,4,3,69,4,True,False,False,lost-to,4,17,10,9
2010,R3,Sat 10-Apr-2010 2:10 PM,Docklands,North Melbourne,True,6,1,4,5,5,5,2,3,116,4,True,False,False,West Coast,False,6,5,1,0,5,1,1,7,91,0,False,False,True,defeated,17,14,13,13
2010,R3,Sat 10-Apr-2010 2:40 PM,Football Park,Brisbane Lions,False,5,5,5,3,4,1,2,3,108,4,True,False,False,Port Adelaide,True,1,4,2,7,3,1,5,3,81,0,False,False,True,defeated,16,12,11,15
2010,R3,Sat 10-Apr-2010 7:10 PM,M.C.G.,Carlton,True,4,5,2,1,1,6,3,3,75,0,False,False,True,Essendon,False,4,2,3,8,2,2,4,5,95,4,True,False,False,lost-to,10,15,13,17
2010,R3,Sat 10-Apr-2010 7:10 PM,S.C.G.,Richmond,False,0,4,1,4,3,2,3,4,56,0,False,False,True,Sydney,True,6,4,4,2,3,7,3,2,111,4,True,False,False,lost-to,7,14,16,15
2010,R3,Sun 11-Apr-2010 1:10 PM,M.C.G.,Adelaide,False,2,5,2,4,1,1,0,1,41,0,False,False,True,Melbourne,True,1,5,0,3,4,3,2,4,57,4,True,False,False,lost-to,5,11,7,15
2010,R3,Sun 11-Apr-2010 2:10 PM,Docklands,Hawthorn,False,3,3,2,4,3,2,4,3,84,0,False,False,True,Western Bulldogs,True,2,4,4,1,2,9,6,2,100,4,True,False,False,lost-to,12,12,14,16
2010,R3,Sun 11-Apr-2010 2:40 PM,Subiaco,Fremantle,True,3,6,6,2,3,4,6,5,125,4,True,False,False,Geelong,False,4,4,4,6,6,4,3,2,118,0,False,False,True,defeated,18,17,17,16
2010,R4,Fri 16-Apr-2010 6:40 PM,Subiaco,Essendon,False,5,1,0,4,1,2,5,5,78,0,False,False,True,West Coast,True,5,5,6,3,2,2,2,1,101,4,True,False,False,lost-to,11,12,15,11
2010,R4,Sat 17-Apr-2010 2:10 PM,Docklands,North Melbourne,True,3,4,3,3,2,4,0,1,60,0,False,False,True,Sydney,False,3,2,3,4,5,5,3,5,100,4,True,False,False,lost-to,8,12,14,16
2010,R4,Sat 17-Apr-2010 2:40 PM,Football Park,Adelaide,True,2,7,1,2,1,6,2,4,55,0,False,False,True,Carlton,False,5,1,5,3,2,1,4,2,103,4,True,False,False,lost-to,6,19,16,7
2010,R4,Sat 17-Apr-2010 7:10 PM,Gabba,Brisbane Lions,True,2,5,2,6,6,7,3,5,101,4,True,False,False,Western Bulldogs,False,2,4,7,1,2,1,1,1,79,0,False,False,True,defeated,13,23,12,7
2010,R4,Sat 17-Apr-2010 7:10 PM,M.C.G.,Collingwood,True,5,3,5,3,2,11,5,4,123,4,True,False,False,Hawthorn,False,1,4,1,4,2,1,4,2,59,0,False,False,True,defeated,17,21,8,11
2010,R4,Sun 18-Apr-2010 1:10 PM,M.C.G.,Melbourne,False,8,1,0,6,7,4,5,2,133,4,True,False,False,Richmond,True,5,2,2,5,0,2,4,3,78,0,False,False,True,defeated,20,13,11,12
2010,R4,Sun 18-Apr-2010 2:10 PM,Kardinia Park,Geelong,True,5,3,3,4,11,7,4,7,159,4,True,False,False,Port Adelaide,False,3,2,4,1,1,0,2,1,64,0,False,False,True,defeated,23,21,10,4
2010,R4,Sun 18-Apr-2010 4:40 PM,Docklands,Fremantle,False,4,3,3,1,5,2,2,3,93,0,False,False,True,St Kilda,True,4,2,3,2,5,3,4,5,108,4,True,False,False,lost-to,14,9,16,12
2010,R5,Fri 23-Apr-2010 7:40 PM,Docklands,Adelaide,False,4,4,3,1,1,4,2,3,72,0,False,False,True,Western Bulldogs,True,4,3,6,2,5,6,3,2,121,4,True,False,False,lost-to,10,12,18,13
2010,R5,Sat 24-Apr-2010 2:15 PM,S.C.G.,Sydney,True,3,3,4,5,4,1,6,4,115,4,True,False,False,West Coast,False,2,2,2,2,2,3,3,2,63,0,False,False,True,defeated,17,13,9,9
2010,R5,Sat 24-Apr-2010 7:10 PM,M.C.G.,Brisbane Lions,False,2,3,1,3,4,3,0,2,53,0,False,False,True,Melbourne,True,4,2,5,4,3,1,3,6,103,4,True,False,False,lost-to,7,11,15,13
2010,R5,Sat 24-Apr-2010 7:15 PM,Football Park,Port Adelaide,True,0,5,2,2,2,4,3,1,54,4,True,False,False,St Kilda,False,3,2,1,2,2,1,0,3,44,0,False,False,True,defeated,7,12,6,8
2010,R5,Sun 25-Apr-2010 2:40 PM,M.C.G.,Collingwood,True,7,5,4,3,6,1,1,3,120,4,True,False,False,Essendon,False,0,3,4,1,2,1,2,2,55,0,False,False,True,defeated,18,12,8,7
2010,R5,Sun 25-Apr-2010 5:40 PM,York Park,Hawthorn,True,3,1,2,3,2,5,3,1,70,0,False,False,True,North Melbourne,False,4,4,2,1,3,1,3,4,82,4,True,False,False,lost-to,10,10,12,10
2010,R5,Sun 25-Apr-2010 6:45 PM,Subiaco,Fremantle,True,1,5,3,7,6,7,5,3,112,4,True,False,False,Richmond,False,6,1,0,3,3,1,2,2,73,0,False,False,True,defeated,15,22,11,7
2010,R5,Mon 26-Apr-2010 2:10 PM,M.C.G.,Carlton,True,4,3,6,5,2,5,3,1,104,4,True,False,False,Geelong,False,3,4,2,3,2,3,2,4,68,0,False,False,True,defeated,15,14,9,14
2010,R6,Fri 30-Apr-2010 7:40 PM,Docklands,St Kilda,False,1,2,1,1,2,0,3,4,49,4,True,False,False,Western Bulldogs,True,2,2,1,5,3,1,0,2,46,0,False,False,True,defeated,7,7,6,10
2010,R6,Sat 01-May-2010 2:10 PM,Docklands,Melbourne,False,2,1,1,2,6,1,3,2,78,0,False,False,True,North Melbourne,True,3,3,5,4,2,5,5,2,104,4,True,False,False,lost-to,12,6,15,14
2010,R6,Sat 01-May-2010 2:40 PM,Football Park,Adelaide,True,4,2,3,5,2,3,1,4,74,0,False,False,True,Port Adelaide,False,4,1,2,3,2,5,6,4,97,4,True,False,False,lost-to,10,14,14,13
2010,R6,Sat 01-May-2010 7:10 PM,S.C.G.,Brisbane Lions,False,2,2,3,1,6,1,2,5,87,0,False,False,True,Sydney,True,5,1,4,4,7,3,0,3,107,4,True,False,False,lost-to,13,9,16,11
2010,R6,Sat 01-May-2010 7:10 PM,M.C.G.,Essendon,True,5,4,2,2,4,3,4,7,106,4,True,False,False,Hawthorn,False,1,5,4,3,4,1,0,0,63,0,False,False,True,defeated,15,16,9,9
2010,R6,Sun 02-May-2010 1:10 PM,Kardinia Park,Geelong,True,7,2,6,5,6,3,5,7,161,4,True,False,False,Richmond,False,0,2,2,3,2,4,3,2,53,0,False,False,True,defeated,24,17,7,11
2010,R6,Sun 02-May-2010 2:10 PM,M.C.G.,Carlton,True,3,2,4,0,6,3,3,1,102,0,False,False,True,Collingwood,False,4,2,7,4,6,2,7,3,155,4,True,False,False,lost-to,16,6,24,11
2010,R6,Sun 02-May-2010 2:40 PM,Subiaco,Fremantle,False,4,2,3,2,3,3,7,2,111,4,True,False,False,West Coast,True,4,1,4,5,0,3,2,4,73,0,False,False,True,defeated,17,9,10,13
2010,R7,Fri 07-May-2010 7:40 PM,M.C.G.,Melbourne,True,0,6,3,3,4,1,2,2,66,0,False,False,True,Western Bulldogs,False,3,2,2,3,3,2,2,3,70,4,True,False,False,lost-to,9,12,10,10
2010,R7,Sat 08-May-2010 1:10 PM,Subiaco,Hawthorn,False,3,1,2,3,4,3,5,3,94,0,False,False,True,West Coast,True,3,1,5,4,2,3,5,4,102,4,True,False,False,lost-to,14,10,15,12
2010,R7,Sat 08-May-2010 2:10 PM,Docklands,Essendon,True,3,1,4,2,7,5,2,2,106,0,False,False,True,Port Adelaide,False,4,0,3,2,6,0,4,5,109,4,True,False,False,lost-to,16,10,17,7
2010,R7,Sat 08-May-2010 7:10 PM,Gabba,Brisbane Lions,True,5,2,1,2,4,3,5,3,100,0,False,False,True,Fremantle,False,5,5,4,4,3,6,3,8,113,4,True,False,False,lost-to,15,10,15,23
2010,R7,Sat 08-May-2010 7:10 PM,M.C.G.,Collingwood,True,5,4,6,5,7,5,5,5,157,4,True,False,False,North Melbourne,False,3,2,3,2,5,1,3,2,91,0,False,False,True,defeated,23,19,14,7
2010,R7,Sun 09-May-2010 1:10 PM,Kardinia Park,Geelong,True,4,0,3,4,5,4,7,4,126,4,True,False,False,Sydney,False,3,0,2,2,2,1,2,2,59,0,False,False,True,defeated,19,12,9,5
2010,R7,Sun 09-May-2010 4:10 PM,Football Park,Adelaide,True,3,0,2,3,2,6,8,5,104,4,True,False,False,Richmond,False,3,3,3,2,0,5,1,2,54,0,False,False,True,defeated,15,14,7,12
2010,R7,Mon 10-May-2010 7:20 PM,Docklands,Carlton,False,5,7,5,1,4,1,6,0,129,4,True,False,False,St Kilda,True,2,4,3,2,2,3,2,5,68,0,False,False,True,defeated,20,9,9,14
2010,R8,Fri 14-May-2010 6:40 PM,Subiaco,Collingwood,False,7,3,3,6,7,1,3,3,133,4,True,False,False,Fremantle,True,3,3,6,2,2,0,4,2,97,0,False,False,True,defeated,20,13,15,7
2010,R8,Sat 15-May-2010 2:10 PM,Manuka Oval,Sydney,False,3,2,1,5,2,2,3,0,63,0,False,False,True,Western Bulldogs,True,4,4,5,2,5,4,0,7,101,4,True,False,False,lost-to,9,9,14,17
2010,R8,Sat 15-May-2010 2:10 PM,M.C.G.,Melbourne,True,1,3,4,2,1,3,0,2,46,0,False,False,True,West Coast,False,3,0,2,5,3,3,2,7,75,4,True,False,False,lost-to,6,10,10,15
2010,R8,Sat 15-May-2010 7:10 PM,Gabba,Brisbane Lions,True,1,6,3,2,4,4,2,2,74,0,False,False,True,Geelong,False,6,2,5,2,7,2,6,5,155,4,True,False,False,lost-to,10,14,24,11
2010,R8,Sat 15-May-2010 7:10 PM,Docklands,Adelaide,False,2,3,0,1,2,1,7,4,75,0,False,False,True,North Melbourne,True,4,3,4,3,4,5,0,1,84,4,True,False,False,lost-to,11,9,12,12
2010,R8,Sun 16-May-2010 1:10 PM,M.C.G.,Hawthorn,False,2,5,5,1,2,4,4,1,89,4,True,False,False,Richmond,True,3,1,3,4,2,0,5,3,86,0,False,False,True,defeated,13,11,13,8
2010,R8,Sun 16-May-2010 2:40 PM,Football Park,Carlton,False,4,1,4,3,3,6,6,6,118,4,True,False,False,Port Adelaide,True,3,3,5,2,5,2,1,1,92,0,False,False,True,defeated,17,16,14,8
2010,R8,Sun 16-May-2010 4:40 PM,Docklands,Essendon,False,1,4,5,0,4,2,4,3,93,4,True,False,False,St Kilda,True,2,3,3,5,2,3,4,4,81,0,False,False,True,defeated,14,9,11,15
2010,R9,Fri 21-May-2010 7:40 PM,M.C.G.,Collingwood,True,1,2,3,0,2,6,0,6,50,0,False,False,True,Geelong,False,1,3,3,4,5,5,3,2,86,4,True,False,False,lost-to,6,14,12,14
2010,R9,Sat 22-May-2010 2:10 PM,S.C.G.,Fremantle,False,3,6,6,6,2,2,3,2,100,4,True,False,False,Sydney,True,3,2,2,2,3,1,1,4,63,0,False,False,True,defeated,14,16,9,9
2010,R9,Sat 22-May-2010 2:10 PM,Docklands,North Melbourne,True,0,5,2,5,2,3,3,2,57,0,False,False,True,Western Bulldogs,False,6,0,5,1,7,3,2,3,127,4,True,False,False,lost-to,7,15,20,7
2010,R9,Sat 22-May-2010 7:10 PM,Marrara Oval,Melbourne,True,5,2,4,4,5,1,3,2,111,4,True,False,False,Port Adelaide,False,3,3,4,3,1,4,8,4,110,0,False,False,True,defeated,17,9,16,14
2010,R9,Sat 22-May-2010 7:45 PM,M.C.G.,Essendon,True,7,1,3,5,4,7,5,3,130,4,True,False,False,Richmond,False,2,4,3,3,3,1,6,3,95,0,False,False,True,defeated,19,16,14,11
2010,R9,Sun 23-May-2010 12:40 PM,Football Park,Adelaide,True,5,3,1,6,3,3,4,3,93,4,True,False,False,Brisbane Lions,False,2,2,4,3,3,6,2,4,81,0,False,False,True,defeated,13,15,11,15
2010,R9,Sun 23-May-2010 2:10 PM,Docklands,Carlton,True,2,2,1,3,4,5,1,2,60,0,False,False,True,Hawthorn,False,5,3,4,5,2,4,5,2,110,4,True,False,False,lost-to,8,12,16,14
2010,R9,Sun 23-May-2010 2:40 PM,Subiaco,St Kilda,False,1,3,3,3,5,5,4,2,91,4,True,False,False,West Coast,True,2,2,3,4,2,1,1,1,56,0,False,False,True,defeated,13,13,8,8
2010,R10,Fri 28-May-2010 7:40 PM,Docklands,Essendon,True,3,2,4,3,5,1,3,3,99,4,True,False,False,Western Bulldogs,False,3,2,3,2,2,0,6,2,90,0,False,False,True,defeated,15,9,14,6
2010,R10,Sat 29-May-2010 2:10 PM,Kardinia Park,Geelong,True,5,5,4,1,5,2,4,5,121,4,True,False,False,Melbourne,False,2,1,2,3,3,2,3,1,67,0,False,False,True,defeated,18,13,10,7
2010,R10,Sat 29-May-2010 2:40 PM,Football Park,Port Adelaide,True,2,3,0,1,1,6,0,2,30,0,False,False,True,Richmond,False,3,4,3,5,1,2,3,6,77,4,True,False,False,lost-to,3,12,10,17
2010,R10,Sat 29-May-2010 7:10 PM,Docklands,Adelaide,False,2,1,5,1,4,2,1,0,76,0,False,False,True,St Kilda,True,5,1,2,1,5,5,7,2,123,4,True,False,False,lost-to,12,4,19,9
2010,R10,Sat 29-May-2010 7:10 PM,Gabba,Brisbane Lions,True,4,4,2,2,3,2,4,2,88,4,True,False,False,Collingwood,False,6,5,2,4,1,2,2,3,80,0,False,False,True,defeated,13,10,11,14
2010,R10,Sun 30-May-2010 1:10 PM,M.C.G.,Hawthorn,True,3,6,1,6,3,1,3,6,79,4,True,False,False,Sydney,False,2,3,2,4,2,2,5,2,77,0,False,False,True,defeated,10,19,11,11
2010,R10,Sun 30-May-2010 2:10 PM,Docklands,Carlton,True,5,5,3,3,4,5,3,2,105,4,True,False,False,West Coast,False,3,1,2,1,3,3,3,5,76,0,False,False,True,defeated,15,15,11,10
2010,R10,Sun 30-May-2010 2:40 PM,Subiaco,Fremantle,True,6,5,2,3,10,4,3,1,139,4,True,False,False,North Melbourne,False,2,1,2,2,3,5,4,4,78,0,False,False,True,defeated,21,13,11,12
2010,R11,Fri 04-Jun-2010 7:40 PM,Docklands,Richmond,True,0,3,3,3,4,2,1,3,59,0,False,False,True,St Kilda,False,2,3,6,4,3,3,3,3,97,4,True,False,False,lost-to,8,11,14,13
2010,R11,Sat 05-Jun-2010 2:10 PM,M.C.G.,Carlton,True,7,4,2,2,2,1,4,4,101,4,True,False,False,Melbourne,False,2,2,1,2,5,2,1,0,60,0,False,False,True,defeated,15,11,9,6
2010,R11,Sat 05-Jun-2010 2:40 PM,Football Park,Adelaide,True,6,1,5,2,1,3,4,3,105,4,True,False,False,Fremantle,False,5,3,2,1,3,2,2,4,82,0,False,False,True,defeated,16,9,12,10
2010,R11,Sat 05-Jun-2010 5:40 PM,Subiaco,Geelong,False,4,2,4,1,7,5,3,6,122,4,True,False,False,West Coast,True,3,7,4,2,5,1,2,4,98,0,False,False,True,defeated,18,14,14,14
2010,R11,Sat 05-Jun-2010 7:10 PM,Docklands,Brisbane Lions,False,2,1,3,3,5,4,3,3,89,0,False,False,True,North Melbourne,True,7,5,3,5,1,5,1,3,90,4,True,False,False,lost-to,13,11,12,18
2010,R11,Sun 06-Jun-2010 1:10 PM,S.C.G.,Essendon,False,2,2,5,3,4,1,1,2,80,0,False,False,True,Sydney,True,3,3,4,2,3,7,2,5,89,4,True,False,False,lost-to,12,8,12,17
2010,R11,Sun 06-Jun-2010 2:10 PM,M.C.G.,Hawthorn,True,2,4,5,3,1,2,2,5,74,4,True,False,False,Port Adelaide,False,0,5,2,5,3,3,3,2,63,0,False,False,True,defeated,10,14,8,15
2010,R11,Sun 06-Jun-2010 4:40 PM,Docklands,Collingwood,True,3,3,5,2,8,2,1,4,113,4,True,False,False,Western Bulldogs,False,2,2,3,2,5,2,6,1,103,0,False,False,True,defeated,17,11,16,7
2010,R12,Fri 11-Jun-2010 7:40 PM,Docklands,Carlton,False,1,2,5,1,4,1,0,4,68,0,False,False,True,North Melbourne,True,4,5,4,3,3,3,3,2,97,4,True,False,False,lost-to,10,8,14,13
2010,R12,Sat 12-Jun-2010 2:10 PM,York Park,Adelaide,False,2,3,4,3,3,2,2,3,77,0,False,False,True,Hawthorn,True,7,2,2,1,4,1,6,6,124,4,True,False,False,lost-to,11,11,19,10
2010,R12,Sat 12-Jun-2010 7:10 PM,Football Park,Port Adelaide,True,4,0,2,2,2,3,0,2,55,0,False,False,True,Sydney,False,3,2,7,2,1,2,3,3,93,4,True,False,False,lost-to,8,7,14,9
